-1.092812776829159560e+01,-3.704338250653202635e+01
-1.092978823714027214e+01,-3.704518170736881899e+01
-1.093078235776274632e+01,-3.704651831917524873e+01
-1.093118619366143562e+01,-3.704707197844806643e+01
-1.093346609307421602e+01,-3.704882536735783560e+01
-1.094111177982252592e+01,-3.704963921629030921e+01
-1.094247398236022306e+01,-3.704813689567775725e+01
-1.094439421347743213e+01,-3.704624590076313950e+01
-1.094463595859834548e+01,-3.704600314064526145e+01
-1.094516997973792094e+01,-3.704584440716219973e+01
-1.094605835615764811e+01,-3.704547259781285362e+01
-1.094703612259941217e+01,-3.704527312249602033e+01
-1.094787952791266505e+01,-3.704520597337383236e+01
-1.094818280823698942e+01,-3.704514649854640851e+01
-1.094906893412643534e+01,-3.704499988616397843e+01
-1.095000488790936721e+01,-3.704492627519505987e+01
-1.094931647537564245e+01,-3.704454598434611512e+01
-1.094817647698139496e+01,-3.704466988769494407e+01
-1.094408795844875648e+01,-3.704586490444494018e+01
-1.094373234710570131e+01,-3.704671388591106762e+01
-1.094329348238702160e+01,-3.704699241041911506e+01
-1.094232293565313441e+01,-3.704802051356081449e+01
-1.094170517759426886e+01,-3.704880222946641766e+01
-1.094100558971316417e+01,-3.704937659600165745e+01
-1.094130977621780509e+01,-3.705095855700962915e+01
-1.094205319106311158e+01,-3.705099232343061999e+01
-1.094262649927870079e+01,-3.705088790112165498e+01
-1.094396467368697579e+01,-3.705086977652459268e+01
-1.094502782044424904e+01,-3.705061054761523565e+01
-1.094655341789160907e+01,-3.705051613116026488e+01
-1.094787163757347415e+01,-3.705080585656161674e+01
-1.094924439553206064e+01,-3.705107007086964188e+01
-1.095153611622416889e+01,-3.705119044786490434e+01
-1.095304702317160661e+01,-3.705167374281413828e+01
-1.095832137788171856e+01,-3.705370327314066259e+01
-1.096031033506885244e+01,-3.705402357832173266e+01
-1.096169738657246562e+01,-3.705392934291142382e+01
-1.096309916869544310e+01,-3.705296516960574138e+01
-1.096445516946766041e+01,-3.705285161135372363e+01
-1.096555415011525803e+01,-3.705265479905474990e+01
-1.096655992870898899e+01,-3.705279649619131277e+01
-1.096770337525159178e+01,-3.705301571031932895e+01
-1.096869011092631041e+01,-3.705313412423279829e+01
-1.096928833726945740e+01,-3.705671686558559230e+01
-1.096894436848247167e+01,-3.705728339929702742e+01
-1.096879713920096222e+01,-3.705789408516735506e+01
-1.096875753837995049e+01,-3.705856503443044403e+01
-1.096862777767037223e+01,-3.705850708085461065e+01
-1.096866118224966158e+01,-3.705825502548694317e+01
-1.096838575359990742e+01,-3.705817309884501753e+01
-1.096818064970980622e+01,-3.705816284783750092e+01
-1.096809944542989612e+01,-3.705843795564764775e+01
-1.096811622601966008e+01,-3.705846235912918019e+01
