-1.096890144180348159e+01,-3.705751711702872342e+01
-1.096867239040907194e+01,-3.705748377359139312e+01
-1.096871374832471879e+01,-3.705766401966602075e+01
-1.096865437611612748e+01,-3.705745527255935912e+01
-1.096856914512753889e+01,-3.705755973052045960e+01
-1.096859033056952626e+01,-3.705741909259670308e+01
-1.096859081138612346e+01,-3.705737032776564632e+01
-1.096843120147511108e+01,-3.705722607539340174e+01
-1.096835759686938516e+01,-3.705690538526514644e+01
-1.096801809918570036e+01,-3.705669812568512356e+01
-1.096800356753550609e+01,-3.705676232408914927e+01
-1.096771709399604333e+01,-3.705670721994623307e+01
-1.096747351506114931e+01,-3.705646089673165022e+01
-1.096755427211522971e+01,-3.705612829367186833e+01
-1.096789457066997997e+01,-3.705569633935526497e+01
-1.096809716345944530e+01,-3.705535041435897625e+01
-1.096819158952899542e+01,-3.705511564326987184e+01
-1.096836845285734618e+01,-3.705481031941128833e+01
-1.096851327977199908e+01,-3.705438371888551075e+01
-1.096889493482005307e+01,-3.705387176320415676e+01
-1.096905267219246660e+01,-3.705384390335123612e+01
-1.096895398765003904e+01,-3.705372011534618082e+01
-1.096897443776257042e+01,-3.705372915015360036e+01
-1.096909864228654641e+01,-3.705361128390053693e+01
-1.096910941653391980e+01,-3.705369205144059208e+01
-1.096925835461914289e+01,-3.705349171712353495e+01
-1.096918637616349557e+01,-3.705332755052757676e+01
-1.096933600057708524e+01,-3.705305098059263713e+01
-1.096994123636330798e+01,-3.705304233135895942e+01
-1.096999344270141563e+01,-3.705236211254704415e+01
-1.097021108458625704e+01,-3.705211927820415241e+01
-1.097062147597553938e+01,-3.705214516904617739e+01
-1.097080443434586883e+01,-3.705207525519956846e+01
-1.097106999391165871e+01,-3.705222754851965306e+01
-1.097121749994915874e+01,-3.705224056406591160e+01
-1.097159060560196941e+01,-3.705235260605405045e+01
-1.097187082200802344e+01,-3.705173777035378890e+01
-1.097175312646757384e+01,-3.705144168892637424e+01
-1.097165198092282523e+01,-3.705144667891914168e+01
-1.097166256260337391e+01,-3.705132324113278486e+01
-1.097156008818662265e+01,-3.705059347761689992e+01
-1.097121831104388789e+01,-3.705030202934245409e+01
-1.097083548006716747e+01,-3.705023290517814161e+01
-1.096966360179273714e+01,-3.705014283862495006e+01
-1.096860792199104750e+01,-3.705006891143888481e+01
-1.096756057101580062e+01,-3.704998521710811588e+01
-1.096670100098886991e+01,-3.705000998488388575e+01
-1.096585768232281666e+01,-3.705010248204364842e+01
-1.096509304579796584e+01,-3.705051502319891199e+01
-1.096325061260247935e+01,-3.705141771862492561e+01
-1.096226970408313228e+01,-3.705150113279147206e+01
-1.096130031647439118e+01,-3.705143270331369365e+01
-1.096063337184399522e+01,-3.705116954751510860e+01
-1.095990554246852788e+01,-3.705090597377283501e+01
-1.095920637478601201e+01,-3.705057543963344813e+01
-1.095801110770935693e+01,-3.705022877385189872e+01
-1.095719655990659014e+01,-3.705003694113622714e+01
-1.095670260611986180e+01,-3.704987501549526030e+01
-1.095633100473499333e+01,-3.704981011655740275e+01
-1.095577617829208528e+01,-3.704970491463529925e+01
-1.095568018285428202e+01,-3.704974363604592469e+01
-1.095537144365709636e+01,-3.705016081295691066e+01
-1.095514249170186716e+01,-3.705061098449668577e+01
-1.095453704715926335e+01,-3.705136267837428932e+01
-1.095401412357179716e+01,-3.705237458906991321e+01
-1.095335289393479350e+01,-3.705361637607291669e+01
-1.095309710820007965e+01,-3.705465929495861133e+01
-1.095306282137117826e+01,-3.705575544349231620e+01
-1.095293349878985545e+01,-3.705666522806332353e+01
-1.095292655976631835e+01,-3.705772954564102406e+01
-1.095291312744559953e+01,-3.705862552021875445e+01
-1.095269132607034557e+01,-3.705945341506618718e+01
-1.095256286870326434e+01,-3.706061029937522733e+01
-1.095237718024587359e+01,-3.706185327322073420e+01
-1.095210450636409405e+01,-3.706297849140507594e+01
-1.095190509815644653e+01,-3.706421607777168958e+01
-1.095176989394355971e+01,-3.706510549100170238e+01
-1.095137960222835360e+01,-3.706608115101211354e+01
-1.095022079251441838e+01,-3.706780109802038936e+01
-1.094950960734841772e+01,-3.706854562572915057e+01
-1.094859167548457535e+01,-3.706896428948369504e+01
-1.094795553376379971e+01,-3.706944903768717126e+01
-1.094752991037631418e+01,-3.707027466154467987e+01
-1.094639740319102827e+01,-3.707120979958762774e+01
-1.094542880111463745e+01,-3.707208149985552836e+01
-1.094471665563897922e+01,-3.707265998193771139e+01
-1.094413333276122025e+01,-3.707322519164413421e+01
-1.094373718753227998e+01,-3.707375025623267817e+01
-1.094332284116022080e+01,-3.707413383576386678e+01
-1.094318821854758816e+01,-3.707386565080764740e+01
-1.094398106413516203e+01,-3.707379829931362281e+01
-1.094440642572486588e+01,-3.707361943872423637e+01
-1.094483062830298437e+01,-3.707380213992884421e+01
-1.094486097612104203e+01,-3.707410653297664993e+01
-1.094459912798300927e+01,-3.707473488638440529e+01
-1.094423631452624157e+01,-3.707550861790779351e+01
-1.094384034031969222e+01,-3.707613394008536289e+01
-1.094354842611070566e+01,-3.707649535138833841e+01
-1.094347977792498483e+01,-3.707648484554608359e+01
-1.094363546313561208e+01,-3.707717272994951685e+01
-1.094375480187096450e+01,-3.707786876525032937e+01
-1.094400817626842581e+01,-3.707855920355569879e+01
-1.094395552475717182e+01,-3.707877516661744011e+01
-1.094399891248176893e+01,-3.707928678021628599e+01
-1.094417168699089871e+01,-3.708030030960740930e+01
-1.094451795880583767e+01,-3.708111677501360504e+01
-1.094496240060145986e+01,-3.708234217692918833e+01
-1.094471247064739217e+01,-3.708251054874632757e+01
-1.094481603842728212e+01,-3.708276158184528981e+01
-1.094490920961948000e+01,-3.708341782848845014e+01
-1.094530808667259869e+01,-3.708412385638948905e+01
-1.094573740015126084e+01,-3.708475208638690646e+01
-1.094555291126589935e+01,-3.708565006357481053e+01
-1.094534094617938003e+01,-3.708616780592218731e+01
-1.094475988820871848e+01,-3.708593491752035476e+01
