-1.094765519260380771e+01,-3.706542743585799826e+01
-1.094754611521449661e+01,-3.706531841879977662e+01
-1.094760040774979615e+01,-3.706513932206319595e+01
-1.094770998736903067e+01,-3.706495368028534187e+01
-1.094784877707736470e+01,-3.706499282838024101e+01
-1.094796262674077170e+01,-3.706477903320794809e+01
-1.094797073069545945e+01,-3.706469713702292523e+01
-1.094814904988400528e+01,-3.706473798463374436e+01
-1.094846761219491960e+01,-3.706513446446867732e+01
-1.094925353213744224e+01,-3.706582675901726276e+01
-1.094984140143074036e+01,-3.706648471377240384e+01
-1.095033303207204156e+01,-3.706708060814321470e+01
-1.095002157849596180e+01,-3.706778338499442782e+01
-1.094996196768949659e+01,-3.706833685186414584e+01
-1.094973980208639119e+01,-3.706928359634426329e+01
-1.094940137738236530e+01,-3.707014590997203385e+01
-1.094920598715911986e+01,-3.707053572985189049e+01
-1.094906775922474651e+01,-3.707081840856836408e+01
-1.094915664252025600e+01,-3.707093691510286249e+01
-1.094917519916294779e+01,-3.707097013088772286e+01
-1.094901250032151907e+01,-3.707113246953895214e+01
-1.094880168569355483e+01,-3.707120705411134765e+01
-1.094877399416532526e+01,-3.707145563535371480e+01
-1.094861605327465348e+01,-3.707176953317759427e+01
-1.094847539463618347e+01,-3.707192865265529491e+01
-1.094847932033624716e+01,-3.707217709272568840e+01
-1.094822437900778311e+01,-3.707234511757676643e+01
-1.094808249187466487e+01,-3.707248429838141845e+01
-1.094771871957242659e+01,-3.707233956759507265e+01
-1.094767471752676435e+01,-3.707236240346993128e+01
-1.094759494146203949e+01,-3.707244203803920612e+01
-1.094760786345971049e+01,-3.707259152436859040e+01
-1.094761642510731647e+01,-3.707269914472237105e+01
-1.094752896269821285e+01,-3.707269176642436292e+01
-1.094734504070202341e+01,-3.707272433576167003e+01
-1.094712514900745859e+01,-3.707276476568635815e+01
-1.094683076459863891e+01,-3.707286099386675460e+01
-1.094635930543561386e+01,-3.707332001785071185e+01
-1.094614775428084208e+01,-3.707375266479667175e+01
-1.094594237962571093e+01,-3.707399191549623652e+01
-1.094568159594662227e+01,-3.707405250904512428e+01
-1.094539313220345278e+01,-3.707415835360151846e+01
-1.094508461410011968e+01,-3.707436731517700679e+01
-1.094491533914364823e+01,-3.707465011559959578e+01
-1.094454566552926345e+01,-3.707520843915161635e+01
-1.094439420135863728e+01,-3.707541686129635394e+01
-1.094412830554404614e+01,-3.707560218325339463e+01
-1.094413000015626025e+01,-3.707556514374832091e+01
-1.094393459480412467e+01,-3.707575545525409666e+01
-1.094366663656258432e+01,-3.707610660648980172e+01
-1.094331999057244786e+01,-3.707644974827119455e+01
-1.094317366356838050e+01,-3.707669460629627878e+01
-1.094287709157674549e+01,-3.707689487400510586e+01
-1.094238835058010650e+01,-3.707721912873296333e+01
-1.094198787614845791e+01,-3.707743499251012054e+01
-1.094168406383738734e+01,-3.707766309667243121e+01
-1.094161643447733567e+01,-3.707779175107967262e+01
-1.094126513603562856e+01,-3.707794348763531644e+01
-1.094112175145908594e+01,-3.707807071431300727e+01
-1.094101214185045734e+01,-3.707814670252527378e+01
-1.094080144591262815e+01,-3.707857917408841075e+01
-1.094041727029757993e+01,-3.707869870890161224e+01
-1.094011199251606214e+01,-3.707911351181162019e+01
-1.093972090117912721e+01,-3.707933786124662134e+01
-1.093972535774908472e+01,-3.707916457076213135e+01
-1.093964439887855633e+01,-3.707918878320487721e+01
-1.093951212709045784e+01,-3.707906362514422227e+01
-1.093937993336376202e+01,-3.707920518489260786e+01
-1.093927815816279292e+01,-3.707906069903031465e+01
-1.093918848875687644e+01,-3.707904902095307165e+01
-1.093886018684046491e+01,-3.707947458382169259e+01
-1.093847783154368614e+01,-3.707984630493336908e+01
-1.093812090338503573e+01,-3.708024623532652697e+01
-1.093767513093417421e+01,-3.708062922947888040e+01
-1.093746848605886868e+01,-3.708093334535728047e+01
-1.093729424061502264e+01,-3.708116488473009298e+01
-1.093738345776410092e+01,-3.708109482665572187e+01
-1.093755418259768319e+01,-3.708108870833566328e+01
-1.093749587219624075e+01,-3.708120092167792592e+01
-1.093763618314880404e+01,-3.708122921820811513e+01
-1.093730417662738397e+01,-3.708158988034514891e+01
